s_no,order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sale_price,profit
7352,7352,06-04-2022,Standard Class,Consumer,United States,Modesto,California,95351,West,Technology,Accessories,TEC-AC-10001772,7,5.5,104.5,14.5
7353,7353,05-09-2022,Second Class,Home Office,United States,Lakewood,Ohio,44107,East,Technology,Phones,TEC-PH-10003505,8,22.5,427.5,17.5
7354,7354,29-12-2023,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Labels,OFF-LA-10004484,5,0.6,19.4,-0.6
7355,7355,05-10-2022,Standard Class,Home Office,United States,San Francisco,California,94109,West,Office Supplies,Paper,OFF-PA-10001593,5,0.9,29.1,-0.9
7356,7356,04-05-2023,Second Class,Corporate,United States,Detroit,Michigan,48205,Central,Office Supplies,Binders,OFF-BI-10004139,8,4.8,115.2,15.2
7357,7357,23-01-2022,Standard Class,Home Office,United States,Phoenix,Arizona,85023,West,Office Supplies,Art,OFF-AR-10001315,1,0,0,0
7358,7358,15-04-2022,Standard Class,Home Office,United States,Phoenix,Arizona,85023,West,Furniture,Furnishings,FUR-FU-10001488,2,6.8,163.2,23.2
7359,7359,06-12-2022,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Technology,Phones,TEC-PH-10002170,6,7.5,242.5,32.5
7360,7360,19-09-2023,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Tables,FUR-TA-10004575,3,15.6,504.4,44.4
7361,7361,19-10-2022,First Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10000809,3,1,19,-1
7362,7362,07-04-2023,First Class,Consumer,United States,Los Angeles,California,90036,West,Furniture,Chairs,FUR-CH-10000225,3,3.8,186.2,26.2
7363,7363,07-11-2023,First Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Binders,OFF-BI-10003707,3,1.2,38.8,-1.2
7364,7364,14-04-2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,TEC-PH-10004539,3,6.8,333.2,53.2
7365,7365,09-01-2023,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Fasteners,OFF-FA-10004076,8,0.5,9.5,-0.5
7366,7366,09-11-2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,OFF-BI-10003166,2,0.2,9.8,-0.2
7367,7367,13-07-2023,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10002301,2,1.2,28.8,-1.2
7368,7368,16-08-2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,FUR-CH-10002647,7,10.5,339.5,29.5
7369,7369,11-09-2022,First Class,Corporate,United States,Miami,Florida,33180,South,Office Supplies,Binders,OFF-BI-10004654,3,0.8,19.2,-0.8
7370,7370,07-10-2022,Second Class,Consumer,United States,Raleigh,North Carolina,27604,South,Office Supplies,Labels,OFF-LA-10001175,2,0,0,0
7371,7371,27-11-2022,Standard Class,Corporate,United States,Garden City,Kansas,67846,Central,Technology,Phones,TEC-PH-10001336,2,7.8,252.2,12.2
7372,7372,21-11-2023,Second Class,Consumer,United States,Long Beach,California,90805,West,Office Supplies,Storage,OFF-ST-10000760,11,6,144,14
7373,7373,09-02-2023,Second Class,Consumer,United States,Long Beach,California,90805,West,Office Supplies,Storage,OFF-ST-10002301,3,2.4,57.6,7.6
7374,7374,23-05-2023,Second Class,Consumer,United States,Long Beach,California,90805,West,Office Supplies,Supplies,OFF-SU-10004884,7,5.5,104.5,14.5
7375,7375,14-04-2022,Second Class,Consumer,United States,Long Beach,California,90805,West,Office Supplies,Fasteners,OFF-FA-10003112,1,0.3,9.7,-0.3
7376,7376,21-02-2022,Standard Class,Corporate,United States,San Diego,California,92037,West,Office Supplies,Binders,OFF-BI-10000069,3,1.6,38.4,8.4
7377,7377,18-01-2023,First Class,Corporate,United States,Bloomington,Illinois,61701,Central,Office Supplies,Art,OFF-AR-10001958,4,1,49,-1
7378,7378,22-02-2023,Standard Class,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Storage,OFF-ST-10001321,6,2.7,87.3,17.3
7379,7379,04-01-2023,Same Day,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Art,OFF-AR-10003504,3,0.3,9.7,-0.3
7380,7380,16-03-2022,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Office Supplies,Storage,OFF-ST-10000419,3,2,38,8
7381,7381,04-05-2022,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Office Supplies,Labels,OFF-LA-10004559,5,0.5,9.5,-0.5
7382,7382,05-03-2022,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Technology,Phones,TEC-PH-10001644,5,4.5,145.5,15.5
7383,7383,08-02-2022,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Office Supplies,Supplies,OFF-SU-10004782,2,0.4,19.6,-0.4
7384,7384,22-03-2023,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Office Supplies,Paper,OFF-PA-10002250,3,0.8,19.2,-0.8
7385,7385,17-10-2023,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Office Supplies,Appliances,OFF-AP-10001394,2,15.2,364.8,24.8
7386,7386,28-01-2022,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Office Supplies,Paper,OFF-PA-10001838,3,0.6,19.4,-0.6
7387,7387,29-03-2022,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Office Supplies,Storage,OFF-ST-10004340,6,7.4,362.6,62.6
7388,7388,26-11-2022,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Furniture,Furnishings,FUR-FU-10003664,14,40.2,1299.8,109.8
7389,7389,09-08-2023,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Technology,Phones,TEC-PH-10004897,3,0.9,29.1,-0.9
7390,7390,30-03-2023,Standard Class,Consumer,United States,Chattanooga,Tennessee,37421,South,Furniture,Chairs,FUR-CH-10000454,2,7.8,382.2,32.2
7391,7391,20-06-2022,Standard Class,Consumer,United States,Chattanooga,Tennessee,37421,South,Furniture,Furnishings,FUR-FU-10004017,5,2,98,8
7392,7392,30-03-2022,Second Class,Consumer,United States,Fairfield,Ohio,45014,East,Office Supplies,Paper,OFF-PA-10000241,3,2.8,67.2,7.2
7393,7393,07-06-2022,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10003016,5,0.8,19.2,-0.8
7394,7394,29-08-2023,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Art,OFF-AR-10001615,3,1.8,58.2,-1.8
7395,7395,30-05-2022,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10002713,5,1.5,28.5,-1.5
7396,7396,22-07-2022,Standard Class,Corporate,United States,New York City,New York,10024,East,Furniture,Tables,FUR-TA-10002958,2,12.4,297.6,17.6
7397,7397,18-08-2023,Standard Class,Corporate,United States,New York City,New York,10024,East,Furniture,Chairs,FUR-CH-10003746,3,26.1,843.9,103.9
7398,7398,25-04-2022,Same Day,Corporate,United States,Fairfield,Ohio,45014,East,Office Supplies,Appliances,OFF-AP-10003217,6,32,768,48
7399,7399,18-12-2023,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10001526,9,0.8,39.2,9.2
7400,7400,14-12-2023,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Accessories,TEC-AC-10002857,4,0.8,19.2,-0.8
7401,7401,09-04-2022,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,Furnishings,FUR-FU-10003039,1,1.2,38.8,-1.2
7402,7402,28-10-2022,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Paper,OFF-PA-10002615,7,0.9,29.1,-0.9
7403,7403,12-02-2022,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Supplies,OFF-SU-10002573,4,2.1,67.9,7.9
7404,7404,27-10-2022,Standard Class,Corporate,United States,Camarillo,California,93010,West,Furniture,Bookcases,FUR-BO-10004015,5,15.3,494.7,64.7
7405,7405,09-03-2023,Standard Class,Corporate,United States,Camarillo,California,93010,West,Furniture,Furnishings,FUR-FU-10001979,3,2.4,117.6,17.6
7406,7406,04-05-2022,Standard Class,Corporate,United States,Camarillo,California,93010,West,Furniture,Chairs,FUR-CH-10003833,2,5,95,5
7407,7407,20-07-2023,Standard Class,Corporate,United States,Camarillo,California,93010,West,Furniture,Chairs,FUR-CH-10004495,3,14.4,705.6,25.6
7408,7408,14-12-2023,First Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Labels,OFF-LA-10001613,5,0.4,9.6,-0.4
7409,7409,05-05-2023,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Furniture,Furnishings,FUR-FU-10003247,8,5.1,164.9,24.9
7410,7410,27-08-2023,Standard Class,Consumer,United States,Toledo,Ohio,43615,East,Furniture,Tables,FUR-TA-10004442,1,5.1,164.9,14.9
7411,7411,04-07-2023,First Class,Consumer,United States,New York City,New York,10011,East,Technology,Accessories,TEC-AC-10001314,2,2,98,8
7412,7412,03-03-2022,Standard Class,Home Office,United States,Tigard,Oregon,97224,West,Technology,Phones,TEC-PH-10001619,1,8,152,12
7413,7413,18-02-2023,Standard Class,Home Office,United States,Tigard,Oregon,97224,West,Technology,Accessories,TEC-AC-10002323,2,0.8,39.2,9.2
7414,7414,29-07-2023,Standard Class,Home Office,United States,Tigard,Oregon,97224,West,Furniture,Furnishings,FUR-FU-10000820,1,0.5,9.5,-0.5
7415,7415,14-12-2022,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,FUR-CH-10004287,2,11.7,378.3,58.3
7416,7416,05-04-2022,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,TEC-AC-10000474,5,19,361,31
7417,7417,22-08-2022,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,TEC-PH-10001494,3,21.6,518.4,68.4
7418,7418,02-03-2022,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,OFF-PA-10004996,5,0.8,39.2,-0.8
7419,7419,11-03-2022,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10004318,1,2.5,47.5,-2.5
7420,7420,03-05-2023,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,OFF-ST-10002574,5,27.5,522.5,2.5
7421,7421,05-07-2023,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10002353,5,0.6,19.4,-0.6
7422,7422,26-06-2022,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,OFF-ST-10003641,2,2.6,127.4,17.4
7423,7423,01-12-2023,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Machines,TEC-MA-10001148,3,18,432,12
7424,7424,29-04-2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Appliances,OFF-AP-10000026,4,6,194,4
7425,7425,13-08-2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Furnishings,FUR-FU-10003878,3,1.6,38.4,-1.6
7426,7426,10-12-2023,Second Class,Consumer,United States,Houston,Texas,77070,Central,Furniture,Chairs,FUR-CH-10001146,2,2.7,87.3,17.3
7427,7427,26-08-2023,Second Class,Consumer,United States,Houston,Texas,77070,Central,Furniture,Furnishings,FUR-FU-10003919,2,0.9,29.1,-0.9
7428,7428,15-11-2023,Standard Class,Corporate,United States,Jackson,Mississippi,39212,South,Office Supplies,Binders,OFF-BI-10000605,3,0.4,9.6,-0.4
7429,7429,08-05-2023,Standard Class,Corporate,United States,Jackson,Mississippi,39212,South,Office Supplies,Binders,OFF-BI-10000309,2,1.2,28.8,-1.2
7430,7430,02-05-2023,Standard Class,Corporate,United States,Jackson,Mississippi,39212,South,Office Supplies,Paper,OFF-PA-10003349,2,0.4,9.6,-0.4
7431,7431,17-10-2022,Standard Class,Corporate,United States,Jackson,Mississippi,39212,South,Office Supplies,Paper,OFF-PA-10003063,4,1,19,-1
7432,7432,07-12-2022,Standard Class,Corporate,United States,Jackson,Mississippi,39212,South,Office Supplies,Appliances,OFF-AP-10003971,3,1.2,28.8,8.8
7433,7433,06-10-2022,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Fasteners,OFF-FA-10004838,3,0,0,0
7434,7434,19-05-2022,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,OFF-BI-10001097,5,0.2,9.8,-0.2
7435,7435,23-08-2023,Standard Class,Corporate,United States,Oxnard,California,93030,West,Office Supplies,Binders,OFF-BI-10000605,3,0.4,9.6,-0.4
7436,7436,28-05-2022,Standard Class,Corporate,United States,Oxnard,California,93030,West,Office Supplies,Binders,OFF-BI-10003314,6,0.8,19.2,-0.8
7437,7437,18-04-2022,Standard Class,Corporate,United States,Oxnard,California,93030,West,Office Supplies,Art,OFF-AR-10002067,5,2,98,8
7438,7438,13-08-2023,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10001031,5,1,19,-1
7439,7439,20-06-2022,Second Class,Corporate,United States,Covington,Washington,98042,West,Furniture,Furnishings,FUR-FU-10003832,5,1,49,-1
7440,7440,03-06-2023,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,OFF-BI-10000138,5,0.6,19.4,-0.6
7441,7441,17-01-2023,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Tables,FUR-TA-10004607,2,12,228,38
7442,7442,28-02-2023,First Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Labels,OFF-LA-10003148,3,0.4,19.6,-0.4
7443,7443,10-10-2023,First Class,Corporate,United States,Brownsville,Texas,78521,Central,Office Supplies,Paper,OFF-PA-10001804,2,0.3,9.7,-0.3
7444,7444,15-08-2023,First Class,Corporate,United States,Brownsville,Texas,78521,Central,Office Supplies,Storage,OFF-ST-10000036,3,7.2,232.8,12.8
7445,7445,25-12-2023,Second Class,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10001166,1,0.5,9.5,-0.5
7446,7446,04-05-2022,Second Class,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10001033,2,2.8,67.2,7.2
7447,7447,12-02-2023,Second Class,Home Office,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10004597,1,0.4,19.6,-0.4
7448,7448,24-04-2023,Second Class,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10000418,5,21,399,49
7449,7449,22-01-2022,First Class,Consumer,United States,Knoxville,Tennessee,37918,South,Furniture,Furnishings,FUR-FU-10004090,5,4.5,85.5,15.5
7450,7450,29-01-2022,Second Class,Home Office,United States,Houston,Texas,77036,Central,Office Supplies,Art,OFF-AR-10000390,3,0.3,9.7,-0.3
7451,7451,14-07-2022,Second Class,Home Office,United States,Houston,Texas,77036,Central,Furniture,Chairs,FUR-CH-10003774,5,12.8,307.2,47.2
7452,7452,19-08-2023,Second Class,Home Office,United States,Houston,Texas,77036,Central,Office Supplies,Binders,OFF-BI-10002412,5,0.3,9.7,-0.3
7453,7453,15-12-2022,Second Class,Home Office,United States,Houston,Texas,77036,Central,Technology,Phones,TEC-PH-10002415,6,71,1349,-1
7454,7454,02-03-2023,Standard Class,Consumer,United States,Bolingbrook,Illinois,60440,Central,Technology,Phones,TEC-PH-10003505,2,6,144,4
7455,7455,20-05-2023,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Labels,OFF-LA-10003663,4,0.3,9.7,-0.3
7456,7456,06-12-2022,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,OFF-ST-10001780,2,20.8,1019.2,169.2
7457,7457,26-10-2022,First Class,Consumer,United States,Waynesboro,Virginia,22980,South,Technology,Phones,TEC-PH-10002033,2,22.8,547.2,27.2
7458,7458,18-07-2023,First Class,Consumer,United States,Waynesboro,Virginia,22980,South,Office Supplies,Binders,OFF-BI-10001036,1,0.5,9.5,-0.5
7459,7459,28-06-2022,First Class,Consumer,United States,Waynesboro,Virginia,22980,South,Furniture,Furnishings,FUR-FU-10001468,7,36,1164,144
7460,7460,15-06-2022,First Class,Consumer,United States,Waynesboro,Virginia,22980,South,Furniture,Bookcases,FUR-BO-10001519,9,15.6,504.4,34.4
7461,7461,20-10-2022,Second Class,Consumer,United States,Los Angeles,California,90004,West,Technology,Copiers,TEC-CO-10001943,4,25.6,614.4,84.4
7462,7462,10-05-2022,Second Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10003127,2,1.5,48.5,8.5
7463,7463,10-04-2023,Second Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Accessories,TEC-AC-10002076,9,27,513,53
7464,7464,10-05-2022,Standard Class,Consumer,United States,Visalia,California,93277,West,Office Supplies,Art,OFF-AR-10003338,2,0.5,9.5,-0.5
7465,7465,18-01-2022,Standard Class,Consumer,United States,Visalia,California,93277,West,Office Supplies,Paper,OFF-PA-10004610,8,1.5,28.5,8.5
7466,7466,22-05-2023,Standard Class,Consumer,United States,Visalia,California,93277,West,Office Supplies,Storage,OFF-ST-10001272,2,10.4,249.6,9.6
7467,7467,09-04-2023,Standard Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Appliances,OFF-AP-10001366,8,1.8,88.2,8.2
7468,7468,16-07-2022,Second Class,Home Office,United States,Los Angeles,California,90045,West,Furniture,Furnishings,FUR-FU-10001424,4,0.9,29.1,-0.9
7469,7469,09-03-2023,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,OFF-PA-10000349,3,0.5,9.5,-0.5
7470,7470,05-09-2023,Standard Class,Consumer,United States,New York City,New York,10011,East,Furniture,Furnishings,FUR-FU-10002456,2,0.4,9.6,-0.4
7471,7471,13-01-2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,OFF-BI-10002609,4,0,0,0
7472,7472,08-02-2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,OFF-ST-10001522,2,3,147,7
7473,7473,05-03-2023,First Class,Home Office,United States,Lehi,Utah,84043,West,Technology,Copiers,TEC-CO-10000971,5,30,1470,60
7474,7474,19-06-2022,Standard Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Art,OFF-AR-10000034,4,0.3,9.7,-0.3
7475,7475,02-08-2022,Standard Class,Home Office,United States,Henderson,Kentucky,42420,South,Furniture,Chairs,FUR-CH-10004063,9,77.1,2492.9,202.9
7476,7476,05-10-2022,Standard Class,Home Office,United States,Henderson,Kentucky,42420,South,Office Supplies,Binders,OFF-BI-10004632,2,30.5,579.5,9.5
7477,7477,18-05-2022,Standard Class,Home Office,United States,Henderson,Kentucky,42420,South,Office Supplies,Art,OFF-AR-10001662,2,0.3,9.7,-0.3
7478,7478,31-05-2022,Standard Class,Home Office,United States,Henderson,Kentucky,42420,South,Technology,Phones,TEC-PH-10004977,2,15.6,374.4,44.4
7479,7479,09-08-2023,Standard Class,Home Office,United States,Henderson,Kentucky,42420,South,Technology,Phones,TEC-PH-10004539,4,38,722,92
7480,7480,27-01-2023,Standard Class,Home Office,United States,Henderson,Kentucky,42420,South,Office Supplies,Fasteners,OFF-FA-10001883,4,1.2,28.8,-1.2
7481,7481,10-05-2022,Standard Class,Home Office,United States,Henderson,Kentucky,42420,South,Office Supplies,Paper,OFF-PA-10000955,1,0.4,9.6,-0.4
7482,7482,31-12-2022,Second Class,Home Office,United States,Huntington Beach,California,92646,West,Office Supplies,Envelopes,OFF-EN-10002500,1,0.3,9.7,-0.3
7483,7483,08-09-2022,Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10004654,4,1,19,-1
7484,7484,15-07-2023,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,FUR-CH-10003774,7,18,432,72
7485,7485,19-09-2022,Standard Class,Home Office,United States,Fargo,North Dakota,58103,Central,Office Supplies,Art,OFF-AR-10004707,1,0,0,0
7486,7486,02-05-2022,Standard Class,Home Office,United States,Fargo,North Dakota,58103,Central,Office Supplies,Binders,OFF-BI-10004040,5,1.5,28.5,8.5
7487,7487,28-04-2022,Second Class,Home Office,United States,Dover,New Hampshire,3820,East,Office Supplies,Paper,OFF-PA-10001184,5,0.6,29.4,9.4
7488,7488,05-03-2022,Second Class,Home Office,United States,Dover,New Hampshire,3820,East,Technology,Accessories,TEC-AC-10004145,9,67.5,2182.5,62.5
7489,7489,27-03-2022,Second Class,Home Office,United States,Dover,New Hampshire,3820,East,Furniture,Tables,FUR-TA-10003473,4,52.5,997.5,-2.5
7490,7490,25-07-2023,Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Paper,OFF-PA-10003172,2,0.2,9.8,-0.2
7491,7491,04-06-2022,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Furniture,Furnishings,FUR-FU-10003799,6,2.2,107.8,17.8
7492,7492,16-11-2023,Same Day,Consumer,United States,Utica,New York,13501,East,Technology,Phones,TEC-PH-10002583,6,4.8,115.2,5.2
7493,7493,26-09-2022,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Paper,OFF-PA-10004239,3,0.4,9.6,-0.4
7494,7494,21-10-2023,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Furniture,Tables,FUR-TA-10002855,5,25.5,484.5,24.5
7495,7495,27-04-2023,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Appliances,OFF-AP-10001626,2,0,0,0
7496,7496,13-07-2022,Standard Class,Consumer,United States,Westminster,California,92683,West,Office Supplies,Binders,OFF-BI-10004022,2,0,0,0
7497,7497,12-07-2023,Standard Class,Consumer,United States,Westminster,California,92683,West,Furniture,Furnishings,FUR-FU-10003601,3,14,266,36
7498,7498,29-03-2022,Standard Class,Consumer,United States,Westminster,California,92683,West,Office Supplies,Fasteners,OFF-FA-10000490,4,0,0,0
7499,7499,03-12-2022,Standard Class,Consumer,United States,Westminster,California,92683,West,Office Supplies,Art,OFF-AR-10004042,4,2.8,67.2,7.2
7500,7500,04-09-2023,Standard Class,Consumer,United States,Westminster,California,92683,West,Furniture,Furnishings,FUR-FU-10002960,3,0.8,19.2,-0.8
7501,7501,16-09-2022,Standard Class,Consumer,United States,Westminster,California,92683,West,Technology,Accessories,TEC-AC-10000991,3,4.2,135.8,15.8
7502,7502,22-07-2023,Standard Class,Consumer,United States,Westminster,California,92683,West,Technology,Phones,TEC-PH-10004977,3,14.1,455.9,45.9
7503,7503,23-11-2022,Same Day,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Art,OFF-AR-10000817,2,0.3,9.7,-0.3
7504,7504,01-10-2022,Same Day,Consumer,United States,Los Angeles,California,90036,West,Technology,Phones,TEC-PH-10002447,1,6.4,153.6,13.6
7505,7505,22-03-2022,Second Class,Corporate,United States,Atlantic City,New Jersey,8401,East,Office Supplies,Envelopes,OFF-EN-10003134,2,0.4,19.6,-0.4
7506,7506,15-08-2022,Standard Class,Consumer,United States,Skokie,Illinois,60076,Central,Office Supplies,Binders,OFF-BI-10000309,4,0.4,9.6,-0.4
7507,7507,15-09-2023,Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,TEC-PH-10001615,2,2,48,8
7508,7508,28-12-2023,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Storage,OFF-ST-10003208,2,14.4,345.6,45.6
7509,7509,15-11-2022,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Paper,OFF-PA-10000605,2,0.2,9.8,-0.2
7510,7510,30-05-2022,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Technology,Phones,TEC-PH-10000560,9,56.7,1833.3,113.3
7511,7511,07-11-2023,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Storage,OFF-ST-10003455,5,2.4,57.6,7.6
7512,7512,11-05-2022,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Furniture,Furnishings,FUR-FU-10002937,5,16,384,34
7513,7513,06-03-2022,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Storage,OFF-ST-10001837,7,4.8,235.2,45.2
7514,7514,26-11-2022,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Art,OFF-AR-10004757,5,0.2,9.8,-0.2
7515,7515,29-08-2023,Second Class,Consumer,United States,Richmond,Kentucky,40475,South,Office Supplies,Binders,OFF-BI-10004236,2,1.5,28.5,-1.5
7516,7516,11-04-2023,Second Class,Consumer,United States,Richmond,Kentucky,40475,South,Office Supplies,Appliances,OFF-AP-10000159,5,8.4,201.6,21.6
7517,7517,21-11-2022,Second Class,Consumer,United States,Richmond,Kentucky,40475,South,Office Supplies,Binders,OFF-BI-10003274,4,0.8,19.2,-0.8
7518,7518,21-12-2022,Second Class,Consumer,United States,Richmond,Kentucky,40475,South,Technology,Accessories,TEC-AC-10001013,5,6,144,24
7519,7519,22-02-2022,Second Class,Consumer,United States,Richmond,Kentucky,40475,South,Office Supplies,Storage,OFF-ST-10004963,1,0.4,19.6,-0.4
7520,7520,18-12-2023,Second Class,Consumer,United States,Richmond,Kentucky,40475,South,Office Supplies,Labels,OFF-LA-10004409,2,0.5,9.5,-0.5
7521,7521,04-02-2022,Second Class,Consumer,United States,Richmond,Kentucky,40475,South,Technology,Copiers,TEC-CO-10001046,2,28,1372,212
7522,7522,08-02-2023,Standard Class,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Binders,OFF-BI-10002824,2,0.3,9.7,-0.3
7523,7523,27-06-2023,Standard Class,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Binders,OFF-BI-10001757,6,0.2,9.8,-0.2
7524,7524,12-09-2023,Standard Class,Consumer,United States,Lancaster,Ohio,43130,East,Furniture,Chairs,FUR-CH-10004477,2,2.7,87.3,17.3
7525,7525,10-11-2022,Standard Class,Consumer,United States,Gresham,Oregon,97030,West,Office Supplies,Envelopes,OFF-EN-10003072,7,1,19,-1
7526,7526,10-02-2022,Standard Class,Consumer,United States,Gresham,Oregon,97030,West,Furniture,Chairs,FUR-CH-10003973,5,59.6,1430.4,10.4
7527,7527,25-02-2023,Same Day,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Envelopes,OFF-EN-10001028,6,1.4,68.6,8.6
7528,7528,17-01-2023,Same Day,Corporate,United States,San Francisco,California,94109,West,Furniture,Furnishings,FUR-FU-10003829,3,0.4,9.6,-0.4
7529,7529,27-04-2022,Same Day,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Paper,OFF-PA-10002245,6,2,38,8
7530,7530,01-02-2022,Same Day,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Binders,OFF-BI-10002215,3,0.6,19.4,-0.6
7531,7531,08-08-2022,Same Day,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Binders,OFF-BI-10003925,3,27.9,902.1,112.1
7532,7532,28-08-2022,First Class,Consumer,United States,Longmont,Colorado,80501,West,Furniture,Furnishings,FUR-FU-10002298,3,13.5,256.5,16.5
7533,7533,05-12-2022,First Class,Consumer,United States,Longmont,Colorado,80501,West,Furniture,Chairs,FUR-CH-10004853,4,9.6,470.4,10.4
